일시,지점,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
2019-09-01 00:00:00,131.0,22.406666666666673,0.0,251.54666666666665,0.3733333333333333,1009.5200000000002,1016.1200000000003,76.72666666666667,0.0,0.0
2019-09-01 00:15:00,131.0,22.326666666666668,0.0,170.80666666666667,0.2,1009.6000000000003,1016.2000000000003,77.0933333333333,0.0,0.0
2019-09-01 00:30:00,131.0,22.073333333333334,0.0,25.473333333333336,0.13333333333333333,1009.6933333333333,1016.2933333333332,78.96,0.0,0.0
2019-09-01 00:45:00,131.0,21.76666666666666,0.0,0.0,0.0,1009.7733333333333,1016.3733333333331,80.50666666666667,0.0,0.0
2019-09-01 01:00:00,131.0,21.699999999999992,0.0,0.0,0.0,1009.7466666666663,1016.3466666666666,80.81333333333335,0.0,0.0
2019-09-01 01:15:00,131.0,21.666666666666668,0.0,0.0,0.0,1009.7666666666664,1016.3666666666667,81.02,0.0,0.0
2019-09-01 01:30:00,131.0,21.36666666666667,0.0,0.0,0.0,1009.8466666666664,1016.4466666666665,82.0,0.0,0.0
2019-09-01 01:45:00,131.0,21.24,0.0,0.0,0.0,1009.7200000000001,1016.3199999999997,82.70666666666666,0.0,0.0
2019-09-01 02:00:00,131.0,20.87333333333333,0.0,0.0,0.0,1009.7466666666663,1016.4333333333333,84.07999999999998,0.0,0.0
2019-09-01 02:15:00,131.0,20.58,0.0,0.0,0.0,1009.7333333333336,1016.433333333333,86.20666666666666,0.0,0.0
2019-09-01 02:30:00,131.0,20.380000000000006,0.0,0.0,0.0,1009.7333333333337,1016.4333333333332,87.14000000000001,0.0,0.0
2019-09-01 02:45:00,131.0,20.226666666666667,0.0,0.0,0.0,1009.6133333333335,1016.3133333333332,87.75333333333333,0.0,0.0
2019-09-01 03:00:00,131.0,20.199999999999996,0.0,0.0,0.0,1009.5266666666668,1016.2266666666667,88.38666666666664,0.0,0.0
2019-09-01 03:15:00,131.0,20.199999999999996,0.0,0.0,0.0,1009.6133333333335,1016.313333333333,88.08,0.0,0.0
2019-09-01 03:30:00,131.0,20.006666666666668,0.0,0.0,0.0,1009.6133333333335,1016.2999999999998,88.00666666666666,0.0,0.0
2019-09-01 03:45:00,131.0,19.699999999999996,0.0,20.959999999999997,0.0,1009.6000000000003,1016.2000000000003,88.86,0.0,0.0
2019-09-01 04:00:00,131.0,19.606666666666666,0.0,0.0,0.0,1009.7133333333331,1016.3133333333333,89.24666666666666,0.0,0.0
2019-09-01 04:15:00,131.0,19.56,0.0,20.90666666666667,0.0,1009.7266666666666,1016.3266666666665,89.32,0.0,0.0
2019-09-01 04:30:00,131.0,19.513333333333332,0.0,307.41999999999996,0.6799999999999998,1009.9399999999999,1016.5400000000003,89.70666666666666,0.0,0.0
2019-09-01 04:45:00,131.0,19.42666666666667,0.0,307.28000000000003,0.58,1009.9733333333332,1016.6133333333336,90.1066666666667,0.0,0.0
2019-09-01 05:00:00,131.0,19.300000000000004,0.0,154.15333333333334,0.21999999999999995,1010.0533333333334,1016.7533333333334,90.18666666666668,0.0,0.0
2019-09-01 05:15:00,131.0,19.213333333333328,0.0,4.0,0.03333333333333333,1010.0200000000001,1016.7200000000001,90.48,0.0,0.0
2019-09-01 05:30:00,131.0,19.199999999999996,0.0,20.60666666666667,0.0,1010.1600000000001,1016.86,90.98666666666668,0.0,0.0
2019-09-01 05:45:00,131.0,19.26,0.0,21.1,0.0,1010.3399999999999,1017.0400000000002,90.96000000000001,0.0,0.0
2019-09-01 06:00:00,131.0,19.199999999999996,0.0,0.0,0.0,1010.4933333333333,1017.1933333333335,90.63333333333334,0.0,0.0
2019-09-01 06:15:00,131.0,19.199999999999996,0.0,0.0,0.0,1010.4199999999998,1017.1200000000002,90.40666666666668,0.007333333333333334,0.0
