일시,temperature,percipitation,wind_degree,wind_speed,air_pressure,sea_level_pressure,humidity,solar_radiation,solar_intensity
2020-01-01 00:00:00,-6.561666666666671,NaN,211.40666666666667,1.0666666666666667,1027.5166666666673,1035.0166666666673,65.34833333333334,NaN,NaN
2020-01-01 01:00:00,-6.804999999999997,0.0,149.77166666666668,1.3516666666666668,1026.7250000000001,1034.2250000000001,66.09166666666668,0.0,0.0
2020-01-01 02:00:00,-6.678333333333334,0.0,140.28833333333336,1.5366666666666666,1026.525,1034.025,68.22333333333331,0.0,0.0
2020-01-01 03:00:00,-6.166666666666662,0.0,143.21500000000003,0.9483333333333334,1026.4966666666667,1033.9966666666667,66.69666666666666,0.0,0.0
2020-01-01 04:00:00,-5.584999999999996,0.0,128.5933333333333,0.7516666666666666,1026.2316666666657,1033.7316666666657,66.13333333333333,0.0,0.0
2020-01-01 05:00:00,-5.210000000000003,0.0,163.38833333333338,0.4250000000000001,1026.2299999999998,1033.7299999999998,66.21499999999999,0.0,0.0
2020-01-01 06:00:00,-5.018333333333332,0.0,157.25666666666663,0.8166666666666665,1026.2833333333344,1033.7833333333344,66.77833333333334,0.0,0.0
2020-01-01 07:00:00,-4.758333333333331,0.0,156.85999999999996,0.8250000000000001,1026.3966666666672,1033.8966666666672,68.72666666666667,0.0,0.0
2020-01-01 08:00:00,-4.408333333333333,0.0,173.68833333333333,0.42166666666666675,1026.5349999999996,1034.0349999999996,69.03833333333334,0.003166666666666666,0.0
2020-01-01 09:00:00,-3.8816666666666677,0.0,122.56500000000003,0.5700000000000002,1026.9566666666665,1034.4150000000004,70.4883333333333,0.12683333333333338,0.0
2020-01-01 10:00:00,-2.8549999999999995,0.0,126.27333333333331,0.335,1027.0116666666672,1034.411666666667,68.15333333333335,0.4756666666666666,10.15
2020-01-01 11:00:00,-1.7849999999999997,0.0,75.61666666666669,0.4733333333333335,1026.2783333333334,1033.6783333333335,68.68499999999999,0.7993333333333333,186.54999999999998
2020-01-01 12:00:00,-0.12500000000000014,0.0,155.50333333333336,0.685,1025.2566666666667,1032.5733333333342,61.77666666666666,1.0479999999999998,716.0333333333333
2020-01-01 13:00:00,1.0266666666666668,0.0,124.25333333333332,0.7733333333333334,1024.6599999999999,1031.96,59.543333333333344,0.8219999999999996,295.26666666666665
2020-01-01 14:00:00,0.7300000000000001,0.0,82.29500000000002,1.4666666666666666,1024.276666666667,1031.5766666666666,66.22166666666668,0.6675000000000009,0.0
2020-01-01 15:00:00,0.37166666666666665,0.0,125.17833333333334,0.6916666666666667,1024.8016666666672,1032.1016666666667,69.85666666666665,0.4399999999999973,0.0
2020-01-01 16:00:00,0.5066666666666666,0.0,208.4416666666667,0.49499999999999994,1025.0599999999997,1032.360000000001,70.27166666666668,0.2231666666666685,0.0
