일시,temperature,percipitation,wind_degree,wind_speed,air_pressure,sea_level_pressure,humidity,solar_radiation,solar_intensity
2019-09-01 00:00:00,22.14333333333334,NaN,111.95666666666666,0.17666666666666667,1009.6466666666664,1016.2466666666678,78.32166666666667,NaN,NaN
2019-09-01 01:00:00,21.493333333333332,0.0,0.0,0.0,1009.7700000000001,1016.3700000000008,81.63500000000002,0.0,0.0
2019-09-01 02:00:00,20.514999999999997,0.0,0.0,0.0,1009.7066666666663,1016.4033333333343,86.295,0.0,0.0
2019-09-01 03:00:00,20.026666666666678,0.0,5.239999999999999,0.0,1009.5883333333326,1016.2599999999996,88.33333333333333,0.0,0.0
2019-09-01 04:00:00,19.526666666666667,0.0,158.90166666666667,0.31500000000000006,1009.8383333333335,1016.4483333333327,89.59500000000006,0.0,0.0
2019-09-01 05:00:00,19.243333333333343,0.0,49.965,0.06333333333333332,1010.1433333333337,1016.8433333333337,90.65333333333334,0.0,0.0
2019-09-01 06:00:00,19.338333333333324,0.0,0.0,0.0,1010.4650000000005,1017.1433333333326,90.14833333333333,0.04200000000000001,107.71666666666667
2019-09-01 07:00:00,20.215,0.0,228.1283333333333,0.6033333333333333,1010.8100000000003,1017.5016666666663,85.94666666666666,0.48349999999999993,2142.5833333333335
2019-09-01 08:00:00,20.961666666666655,0.0,153.79166666666663,0.6800000000000002,1011.0449999999995,1017.7266666666663,84.36166666666665,0.818,1008.6999999999998
2019-09-01 09:00:00,22.608333333333324,0.0,219.16999999999993,1.055,1011.1866666666666,1017.7866666666664,78.74833333333335,1.539833333333333,3157.133333333333
2019-09-01 10:00:00,24.37333333333334,0.0,237.05333333333328,1.0749999999999997,1011.3600000000001,1017.930000000001,70.97833333333334,2.2076666666666656,3570.116666666667
2019-09-01 11:00:00,25.979661016949155,0.0,217.72033898305088,1.2627118644067796,1010.867796610169,1017.401694915254,61.98474576271188,2.398661016949153,2269.2415254237294
2019-09-01 12:00:00,27.043333333333333,0.0,218.08166666666665,1.3033333333333332,1010.3883333333339,1016.8883333333339,59.70999999999999,2.33833898305085,1423.0584745762699
2019-09-01 13:00:00,27.416666666666664,0.0,178.95333333333338,1.4283333333333332,1010.1333333333332,1016.6333333333332,55.67499999999999,2.0858333333333317,1354.9500000000007
2019-09-01 14:00:00,27.848333333333343,0.0,193.0616666666666,1.3250000000000002,1009.5133333333341,1016.0133333333341,53.471666666666664,1.650666666666666,814.1666666666661
2019-09-01 15:00:00,27.756666666666668,0.0,186.36000000000004,1.4250000000000003,1009.1983333333321,1015.6983333333321,50.894999999999996,1.3895,712.1000000000004
2019-09-01 16:00:00,27.459999999999997,0.0,261.055,1.6416666666666668,1009.3416666666674,1015.8416666666674,54.61666666666666,0.9168333333333347,221.91666666666788
2019-09-01 17:00:00,27.060000000000002,0.0,280.4116666666667,1.6416666666666662,1009.3933333333342,1015.8933333333342,58.60666666666666,0.7339999999999982,1091.0
