일시,temperature,percipitation,wind_degree,wind_speed,air_pressure,sea_level_pressure,humidity,solar_radiation,solar_intensity
2020-05-01 00:00:00,18.199999999999996,NaN,261.62,1.366666666666667,1007.6800000000002,1014.3799999999997,79.24666666666667,NaN,NaN
2020-05-01 00:15:00,18.05333333333333,0.0,255.44,1.0533333333333335,1007.5666666666668,1014.2666666666669,79.69333333333334,0.0,0.0
2020-05-01 00:30:00,18.046666666666667,0.0,257.41999999999996,0.7466666666666668,1007.566666666667,1014.2666666666664,79.97333333333334,0.0,0.0
2020-05-01 00:45:00,17.906666666666673,0.0,286.3,0.5466666666666666,1007.626666666667,1014.3266666666665,80.08,0.0,0.0
2020-05-01 01:00:00,17.739999999999995,0.0,205.83333333333331,0.2866666666666667,1007.5533333333334,1014.2533333333333,80.55333333333333,0.0,0.0
2020-05-01 01:15:00,17.639999999999997,0.0,153.13333333333333,0.9066666666666666,1007.4599999999998,1014.1600000000001,80.90666666666667,0.0,0.0
2020-05-01 01:30:00,17.35333333333334,0.0,157.10666666666665,0.9066666666666666,1007.3666666666663,1014.0666666666668,81.47999999999999,0.0,0.0
2020-05-01 01:45:00,17.279999999999998,0.0,151.88666666666668,0.66,1007.3199999999998,1014.0200000000001,81.66666666666667,0.0,0.0
2020-05-01 02:00:00,17.293333333333337,0.0,147.98,0.32000000000000006,1007.3999999999997,1014.1000000000003,81.69333333333334,0.0,0.0
2020-05-01 02:15:00,17.313333333333336,0.0,126.45333333333335,0.9066666666666665,1007.293333333333,1013.9933333333332,81.72666666666667,0.0,0.0
2020-05-01 02:30:00,17.186666666666664,0.0,171.11333333333332,0.74,1007.2533333333337,1013.9533333333331,82.41333333333333,0.0,0.0
2020-05-01 02:45:00,17.193333333333328,0.0,163.88000000000002,0.6466666666666667,1007.1533333333336,1013.8533333333331,82.38666666666668,0.0,0.0
2020-05-01 03:00:00,16.866666666666667,0.0,142.56666666666663,0.7333333333333332,1007.1000000000003,1013.7999999999997,83.16,0.0,0.0
2020-05-01 03:15:00,16.746666666666663,0.0,146.18,1.1266666666666663,1007.1533333333336,1013.8533333333331,83.79333333333331,0.0,0.0
2020-05-01 03:30:00,16.966666666666665,0.0,153.2,0.4666666666666666,1007.2400000000004,1013.9399999999999,83.62000000000002,0.0,0.0
2020-05-01 03:45:00,16.986666666666668,0.0,136.93333333333334,0.5666666666666667,1007.246666666667,1013.9466666666665,83.38666666666667,0.0,0.0
2020-05-01 04:00:00,17.07333333333333,0.0,120.46666666666668,0.6199999999999999,1007.2733333333331,1013.9733333333334,83.29999999999998,0.0,0.0
2020-05-01 04:15:00,17.106666666666666,0.0,162.44,0.5,1007.2999999999997,1014.0,82.97333333333333,0.0,0.0
2020-05-01 04:30:00,17.199999999999996,0.0,152.08666666666664,0.7466666666666666,1007.2999999999997,1014.0,82.3733333333333,0.0,0.0
2020-05-01 04:45:00,17.18461538461538,0.0,159.37692307692308,0.6153846153846155,1007.2692307692311,1013.9692307692306,82.06153846153846,NaN,0.0
2020-05-01 05:00:00,17.11333333333333,0.0,145.68666666666667,0.7866666666666667,1007.2333333333333,1013.9333333333332,82.26666666666665,NaN,0.0
2020-05-01 05:15:00,17.139999999999997,0.0,148.96,0.9066666666666667,1007.2933333333332,1013.9933333333335,82.27333333333334,0.005000000000000003,0.0
2020-05-01 05:30:00,17.099999999999998,0.0,157.06,0.38,1007.3999999999997,1014.1000000000003,82.56666666666666,0.007333333333333341,0.0
2020-05-01 05:45:00,17.153333333333325,0.0,153.75333333333336,0.4066666666666666,1007.4933333333333,1014.1933333333335,82.35999999999999,0.015999999999999993,0.0
2020-05-01 06:00:00,17.199999999999996,0.0,149.23333333333332,0.9333333333333335,1007.6333333333337,1014.3333333333333,82.04,0.013333333333333336,0.0
2020-05-01 06:15:00,17.199999999999996,0.0,145.38,0.9333333333333335,1007.7266666666666,1014.4266666666665,81.81333333333335,0.02600000000000001,0.0
2020-05-01 06:30:00,17.199999999999996,0.0,144.99333333333334,1.0,1007.7266666666669,1014.4266666666664,81.84,0.029333333333333364,0.0
2020-05-01 06:45:00,17.279999999999998,0.0,139.22666666666663,1.1799999999999997,1007.7866666666664,1014.4866666666666,81.68000000000002,0.05866666666666662,0.0
2020-05-01 07:00:00,17.54,0.0,141.88,0.9866666666666667,1007.8533333333331,1014.5533333333335,81.11999999999999,0.06666666666666671,0.0
2020-05-01 07:15:00,17.686666666666667,0.0,136.96,0.86,1007.9333333333332,1014.6333333333337,80.48,0.08799999999999994,0.0
2020-05-01 07:30:00,17.993333333333332,0.0,148.14666666666665,1.12,1008.0733333333336,1014.7733333333331,79.59333333333333,0.11333333333333334,0.0
2020-05-01 07:45:00,18.34,0.0,165.02,1.22,1008.1533333333336,1014.8533333333331,77.90666666666668,0.15266666666666662,16.933333333333334
2020-05-01 08:00:00,18.513333333333332,0.0,155.23333333333332,1.1066666666666665,1008.2000000000003,1014.8999999999997,77.10666666666667,0.17200000000000004,6.466666666666665
2020-05-01 08:15:00,18.86,0.0,174.22666666666663,0.9533333333333335,1008.2000000000003,1014.8999999999997,75.88666666666667,0.20466666666666666,19.6
