일시,temperature,percipitation,wind_degree,wind_speed,air_pressure,sea_level_pressure,humidity,solar_radiation,solar_intensity
2019-11-01 00:00:00,14.099999999999998,NaN,84.72,0.46,1014.3799999999998,1021.1800000000003,81.22000000000001,NaN,NaN
2019-11-01 00:15:00,14.30714285714286,0.0,181.05714285714288,0.642857142857143,1014.5214285714288,1021.3214285714286,80.97857142857141,0.0,0.0
2019-11-01 00:30:00,14.460000000000003,0.0,45.88,0.02666666666666667,1014.7000000000003,1021.5,80.68666666666668,0.0,0.0
2019-11-01 00:45:00,14.353333333333337,0.0,59.29333333333334,0.18666666666666665,1014.7000000000003,1021.5,80.97333333333333,0.0,0.0
2019-11-01 01:00:00,14.340000000000005,0.0,172.91333333333336,0.6266666666666667,1014.6000000000003,1021.3999999999997,81.11333333333333,0.0,0.0
2019-11-01 01:15:00,14.126666666666663,0.0,198.37999999999997,1.0133333333333334,1014.5200000000001,1021.3199999999998,82.42666666666668,0.0,0.0
2019-11-01 01:30:00,14.026666666666667,0.0,153.53333333333333,0.47333333333333333,1014.6200000000003,1021.4666666666667,83.00666666666666,0.0,0.0
2019-11-01 01:45:00,13.659999999999997,0.0,180.58666666666667,0.20666666666666667,1014.646666666667,1021.5466666666669,84.27999999999999,0.0,0.0
2019-11-01 02:00:00,13.299999999999999,0.0,0.0,0.0,1014.6466666666668,1021.5466666666667,85.61333333333333,0.0,0.0
2019-11-01 02:15:00,13.246666666666664,0.0,0.0,0.0,1014.6400000000001,1021.5400000000001,86.79333333333334,0.0,0.0
2019-11-01 02:30:00,13.146666666666665,0.0,0.0,0.0,1014.5333333333333,1021.433333333333,86.96000000000001,0.0,0.0
2019-11-01 02:45:00,13.099999999999996,0.0,0.0,0.0,1014.5266666666668,1021.4266666666665,86.84,0.0,0.0
2019-11-01 03:00:00,13.04,0.0,185.86,0.4866666666666667,1014.5,1021.3999999999997,86.63333333333334,0.0,0.0
2019-11-01 03:15:00,12.84666666666667,0.0,12.860000000000001,0.0,1014.5,1021.3999999999997,87.02,0.0,0.0
2019-11-01 03:30:00,12.846666666666671,0.0,35.74,0.11999999999999998,1014.5133333333334,1021.4133333333332,87.87333333333332,0.0,0.0
2019-11-01 03:45:00,12.833333333333334,0.0,116.96000000000001,0.26666666666666666,1014.6133333333336,1021.5133333333334,87.51999999999998,0.0,0.0
2019-11-01 04:00:00,13.066666666666665,0.0,129.11333333333334,0.6799999999999999,1014.7466666666663,1021.6466666666671,86.87333333333335,0.0,0.0
2019-11-01 04:15:00,13.07333333333333,0.0,201.15333333333336,0.8266666666666665,1014.7733333333331,1021.6733333333336,86.96000000000001,0.0,0.0
2019-11-01 04:30:00,12.886666666666668,0.0,217.43999999999997,0.7066666666666667,1014.7400000000002,1021.6400000000001,88.01333333333334,0.0,0.0
2019-11-01 04:45:00,12.75333333333333,0.0,194.71333333333334,0.9866666666666668,1014.8066666666665,1021.7066666666668,88.51333333333334,0.0,0.0
2019-11-01 05:00:00,12.673333333333336,0.0,196.40666666666667,0.15333333333333332,1015.0466666666669,1021.9466666666667,89.18666666666668,0.0,0.0
2019-11-01 05:15:00,12.846666666666666,0.0,96.94666666666666,0.04666666666666666,1015.2466666666663,1022.1466666666671,89.31333333333332,0.0,0.0
2019-11-01 05:30:00,13.146666666666668,0.0,124.75333333333332,0.42000000000000004,1015.2333333333335,1022.1333333333334,88.92666666666666,0.0,0.0
2019-11-01 05:45:00,13.300000000000004,0.0,201.48666666666668,0.9666666666666667,1015.1000000000003,1022.0,88.26,0.0,0.0
2019-11-01 06:00:00,13.420000000000003,0.0,231.98000000000002,0.9999999999999999,1015.1600000000003,1022.0600000000001,88.61333333333333,0.0,0.0
2019-11-01 06:15:00,13.300000000000004,0.0,268.32,1.1533333333333333,1015.2,1022.1000000000003,89.80666666666666,0.0,0.0
2019-11-01 06:30:00,13.300000000000004,0.0,222.77333333333334,0.42,1015.2866666666666,1022.1866666666668,90.68,0.0,0.0
2019-11-01 06:45:00,13.313333333333336,0.0,198.63333333333333,0.9733333333333333,1015.253333333333,1022.1533333333336,91.10666666666667,0.0,0.0
2019-11-01 07:00:00,13.446666666666665,0.0,186.49333333333337,1.0333333333333337,1015.2266666666669,1022.1266666666669,91.37333333333332,0.0,0.0
2019-11-01 07:15:00,13.579999999999997,0.0,193.19333333333336,0.9333333333333336,1015.2399999999997,1022.1400000000004,91.58,0.0,0.0
2019-11-01 07:30:00,13.599999999999996,0.0,220.60666666666665,0.7733333333333333,1015.5133333333335,1022.4133333333333,91.55999999999999,0.006000000000000001,0.0
2019-11-01 07:45:00,13.65333333333333,0.0,18.08,0.0,1015.6600000000003,1022.5600000000001,91.46666666666665,0.023333333333333334,0.0
2019-11-01 08:00:00,13.793333333333335,0.0,206.9733333333333,0.9066666666666666,1015.8066666666665,1022.7066666666668,91.06,0.028666666666666688,0.0
2019-11-01 08:15:00,13.7,0.0,263.1866666666667,1.5800000000000003,1015.9666666666667,1022.8666666666664,90.6,0.04733333333333334,0.0
2019-11-01 08:30:00,13.780000000000003,0.0,250.11333333333332,0.8599999999999999,1016.0200000000001,1022.9199999999998,90.57999999999998,0.06266666666666665,0.0
2019-11-01 08:45:00,13.906666666666666,0.0,197.57333333333332,0.5000000000000001,1016.126666666667,1023.0266666666668,90.27333333333331,0.04799999999999999,0.0
2019-11-01 09:00:00,14.046666666666663,0.0,217.36666666666665,1.1866666666666668,1016.2066666666669,1023.1066666666668,89.46666666666667,0.06133333333333332,0.0
2019-11-01 09:15:00,14.086666666666664,0.0,228.81333333333333,1.1,1016.1200000000002,1023.0200000000001,89.16666666666667,0.09066666666666678,0.0
2019-11-01 09:30:00,14.26,0.0,258.26666666666665,0.72,1015.9533333333331,1022.8000000000003,88.98666666666666,0.12533333333333324,0.0
2019-11-01 09:45:00,14.619999999999997,0.0,239.01999999999998,1.12,1015.853333333333,1022.6533333333335,86.95333333333335,0.14133333333333314,0.0
2019-11-01 10:00:00,14.853333333333335,0.0,222.92666666666665,0.6466666666666666,1015.8733333333331,1022.7133333333333,86.02,0.19066666666666687,0.0
2019-11-01 10:15:00,15.360000000000001,0.0,214.1133333333333,0.8866666666666666,1015.8999999999997,1022.7533333333334,82.92,0.2333333333333335,14.866666666666667
2019-11-01 10:30:00,16.113333333333333,0.0,160.22666666666666,0.8399999999999999,1015.8866666666665,1022.6866666666668,78.57333333333332,0.4299999999999995,508.79999999999995
2019-11-01 10:45:00,16.4,0.0,288.8333333333333,1.5466666666666669,1015.9933333333333,1022.7933333333332,74.96000000000001,0.4660000000000004,703.0666666666667
2019-11-01 11:00:00,16.626666666666665,0.0,254.52,1.0599999999999998,1015.9399999999999,1022.7400000000001,72.79333333333334,0.4806666666666666,790.0
