일시,지점,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
2019-11-01 00:00:00,131.0,14.099999999999998,0.0,84.72,0.46,1014.3799999999998,1021.1800000000003,81.22000000000001,0.0,0.0
2019-11-01 00:15:00,131.0,14.30714285714286,0.0,181.05714285714288,0.642857142857143,1014.5214285714288,1021.3214285714286,80.97857142857141,0.0,0.0
2019-11-01 00:30:00,131.0,14.460000000000003,0.0,45.88,0.02666666666666667,1014.7000000000003,1021.5,80.68666666666668,0.0,0.0
2019-11-01 00:45:00,131.0,14.353333333333337,0.0,59.29333333333334,0.18666666666666665,1014.7000000000003,1021.5,80.97333333333333,0.0,0.0
2019-11-01 01:00:00,131.0,14.340000000000005,0.0,172.91333333333336,0.6266666666666667,1014.6000000000003,1021.3999999999997,81.11333333333333,0.0,0.0
2019-11-01 01:15:00,131.0,14.126666666666663,0.0,198.37999999999997,1.0133333333333334,1014.5200000000001,1021.3199999999998,82.42666666666668,0.0,0.0
2019-11-01 01:30:00,131.0,14.026666666666667,0.0,153.53333333333333,0.47333333333333333,1014.6200000000003,1021.4666666666667,83.00666666666666,0.0,0.0
2019-11-01 01:45:00,131.0,13.659999999999997,0.0,180.58666666666667,0.20666666666666667,1014.646666666667,1021.5466666666669,84.27999999999999,0.0,0.0
2019-11-01 02:00:00,131.0,13.299999999999999,0.0,0.0,0.0,1014.6466666666668,1021.5466666666667,85.61333333333333,0.0,0.0
2019-11-01 02:15:00,131.0,13.246666666666664,0.0,0.0,0.0,1014.6400000000001,1021.5400000000001,86.79333333333334,0.0,0.0
2019-11-01 02:30:00,131.0,13.146666666666665,0.0,0.0,0.0,1014.5333333333333,1021.433333333333,86.96000000000001,0.0,0.0
2019-11-01 02:45:00,131.0,13.099999999999996,0.0,0.0,0.0,1014.5266666666668,1021.4266666666665,86.84,0.0,0.0
2019-11-01 03:00:00,131.0,13.04,0.0,185.86,0.4866666666666667,1014.5,1021.3999999999997,86.63333333333334,0.0,0.0
2019-11-01 03:15:00,131.0,12.84666666666667,0.0,12.860000000000001,0.0,1014.5,1021.3999999999997,87.02,0.0,0.0
2019-11-01 03:30:00,131.0,12.846666666666671,0.0,35.74,0.11999999999999998,1014.5133333333334,1021.4133333333332,87.87333333333332,0.0,0.0
2019-11-01 03:45:00,131.0,12.833333333333334,0.0,116.96000000000001,0.26666666666666666,1014.6133333333336,1021.5133333333334,87.51999999999998,0.0,0.0
2019-11-01 04:00:00,131.0,13.066666666666665,0.0,129.11333333333334,0.6799999999999999,1014.7466666666663,1021.6466666666671,86.87333333333335,0.0,0.0
2019-11-01 04:15:00,131.0,13.07333333333333,0.0,201.15333333333336,0.8266666666666665,1014.7733333333331,1021.6733333333336,86.96000000000001,0.0,0.0
2019-11-01 04:30:00,131.0,12.886666666666668,0.0,217.43999999999997,0.7066666666666667,1014.7400000000002,1021.6400000000001,88.01333333333334,0.0,0.0
2019-11-01 04:45:00,131.0,12.75333333333333,0.0,194.71333333333334,0.9866666666666668,1014.8066666666665,1021.7066666666668,88.51333333333334,0.0,0.0
2019-11-01 05:00:00,131.0,12.673333333333336,0.0,196.40666666666667,0.15333333333333332,1015.0466666666669,1021.9466666666667,89.18666666666668,0.0,0.0
2019-11-01 05:15:00,131.0,12.846666666666666,0.0,96.94666666666666,0.04666666666666666,1015.2466666666663,1022.1466666666671,89.31333333333332,0.0,0.0
2019-11-01 05:30:00,131.0,13.146666666666668,0.0,124.75333333333332,0.42000000000000004,1015.2333333333335,1022.1333333333334,88.92666666666666,0.0,0.0
2019-11-01 05:45:00,131.0,13.300000000000004,0.0,201.48666666666668,0.9666666666666667,1015.1000000000003,1022.0,88.26,0.0,0.0
2019-11-01 06:00:00,131.0,13.420000000000003,0.0,231.98000000000002,0.9999999999999999,1015.1600000000003,1022.0600000000001,88.61333333333333,0.0,0.0
2019-11-01 06:15:00,131.0,13.300000000000004,0.0,268.32,1.1533333333333333,1015.2,1022.1000000000003,89.80666666666666,0.0,0.0
2019-11-01 06:30:00,131.0,13.300000000000004,0.0,222.77333333333334,0.42,1015.2866666666666,1022.1866666666668,90.68,0.0,0.0
2019-11-01 06:45:00,131.0,13.313333333333336,0.0,198.63333333333333,0.9733333333333333,1015.253333333333,1022.1533333333336,91.10666666666667,0.0,0.0
2019-11-01 07:00:00,131.0,13.446666666666665,0.0,186.49333333333337,1.0333333333333337,1015.2266666666669,1022.1266666666669,91.37333333333332,0.0,0.0
2019-11-01 07:15:00,131.0,13.579999999999997,0.0,193.19333333333336,0.9333333333333336,1015.2399999999997,1022.1400000000004,91.58,0.0,0.0
2019-11-01 07:30:00,131.0,13.599999999999996,0.0,220.60666666666665,0.7733333333333333,1015.5133333333335,1022.4133333333333,91.55999999999999,0.006000000000000001,0.0
2019-11-01 07:45:00,131.0,13.65333333333333,0.0,18.08,0.0,1015.6600000000003,1022.5600000000001,91.46666666666665,0.029333333333333336,0.0
2019-11-01 08:00:00,131.0,13.793333333333335,0.0,206.9733333333333,0.9066666666666666,1015.8066666666665,1022.7066666666668,91.06,0.058000000000000024,0.0
2019-11-01 08:15:00,131.0,13.7,0.0,263.1866666666667,1.5800000000000003,1015.9666666666667,1022.8666666666664,90.6,0.10533333333333336,0.0
2019-11-01 08:30:00,131.0,13.780000000000003,0.0,250.11333333333332,0.8599999999999999,1016.0200000000001,1022.9199999999998,90.57999999999998,0.168,0.0
2019-11-01 08:45:00,131.0,13.906666666666666,0.0,197.57333333333332,0.5000000000000001,1016.126666666667,1023.0266666666668,90.27333333333331,0.216,0.0
2019-11-01 09:00:00,131.0,14.046666666666663,0.0,217.36666666666665,1.1866666666666668,1016.2066666666669,1023.1066666666668,89.46666666666667,0.2773333333333333,0.0
2019-11-01 09:15:00,131.0,14.086666666666664,0.0,228.81333333333333,1.1,1016.1200000000002,1023.0200000000001,89.16666666666667,0.3680000000000001,0.0
2019-11-01 09:30:00,131.0,14.26,0.0,258.26666666666665,0.72,1015.9533333333331,1022.8000000000003,88.98666666666666,0.49333333333333335,0.0
2019-11-01 09:45:00,131.0,14.619999999999997,0.0,239.01999999999998,1.12,1015.853333333333,1022.6533333333335,86.95333333333335,0.6346666666666665,0.0
2019-11-01 10:00:00,131.0,14.853333333333335,0.0,222.92666666666665,0.6466666666666666,1015.8733333333331,1022.7133333333333,86.02,0.8253333333333334,0.0
2019-11-01 10:15:00,131.0,15.360000000000001,0.0,214.1133333333333,0.8866666666666666,1015.8999999999997,1022.7533333333334,82.92,1.0586666666666669,14.866666666666667
2019-11-01 10:30:00,131.0,16.113333333333333,0.0,160.22666666666666,0.8399999999999999,1015.8866666666665,1022.6866666666668,78.57333333333332,1.4886666666666664,523.6666666666666
2019-11-01 10:45:00,131.0,16.4,0.0,288.8333333333333,1.5466666666666669,1015.9933333333333,1022.7933333333332,74.96000000000001,1.9546666666666668,1226.7333333333333
2019-11-01 11:00:00,131.0,16.626666666666665,0.0,254.52,1.0599999999999998,1015.9399999999999,1022.7400000000001,72.79333333333334,2.4353333333333333,2016.7333333333333
2019-11-01 11:15:00,131.0,17.16,0.0,249.29333333333332,0.88,1015.7999999999997,1022.6000000000003,67.8,2.9493333333333336,2880.6
2019-11-01 11:30:00,131.0,17.64666666666667,0.0,200.30666666666667,0.7666666666666668,1015.6133333333333,1022.3799999999999,60.093333333333334,3.5226666666666664,3770.6
2019-11-01 11:45:00,131.0,18.34666666666667,0.0,214.94666666666666,1.3066666666666669,1015.3466666666664,1022.0533333333334,56.25999999999999,4.11,4670.4
2019-11-01 12:00:00,131.0,19.026666666666664,0.0,280.7,1.3399999999999996,1015.1266666666669,1021.8266666666664,46.10000000000001,4.704666666666667,5570.733333333334
2019-11-01 12:15:00,131.0,19.226666666666667,0.0,303.12,1.04,1014.9799999999999,1021.6800000000002,43.173333333333325,5.286666666666665,6470.533333333334
2019-11-01 12:30:00,131.0,19.373333333333335,0.0,278.0066666666666,1.4266666666666665,1014.7533333333337,1021.4533333333331,43.626666666666665,5.860666666666666,7370.6
2019-11-01 12:45:00,131.0,19.64666666666667,0.0,269.94666666666666,1.6400000000000001,1014.5533333333334,1021.2533333333337,41.37333333333333,6.4286666666666665,8270.6
2019-11-01 13:00:00,131.0,19.73333333333333,0.0,301.29333333333335,1.6466666666666663,1014.3199999999999,1021.02,39.17333333333333,6.994000000000001,9170.466666666667
2019-11-01 13:15:00,131.0,19.89333333333333,0.0,220.62666666666667,1.7733333333333334,1014.1133333333335,1020.8133333333334,40.67999999999999,7.535333333333333,10070.666666666666
2019-11-01 13:30:00,131.0,20.258333333333333,0.0,274.68333333333334,1.5,1013.9833333333332,1020.6833333333334,39.175000000000004,8.005833333333333,10880.5
2019-11-01 13:45:00,131.0,20.38,0.0,291.24666666666667,1.5666666666666667,1013.8999999999997,1020.6000000000003,36.21333333333334,8.510666666666665,11783.6
2019-11-01 14:00:00,131.0,20.293333333333337,0.0,279.44,1.6666666666666665,1013.8999999999997,1020.6000000000003,32.660000000000004,8.993333333333334,12683.533333333333
2019-11-01 14:15:00,131.0,20.27333333333333,0.0,292.43999999999994,1.8533333333333333,1013.9599999999999,1020.6600000000003,31.433333333333337,9.461999999999998,13583.6
2019-11-01 14:30:00,131.0,20.53571428571428,0.0,288.37142857142857,1.1071428571428572,1013.9428571428571,1020.6428571428572,32.54285714285714,9.906428571428574,14509.357142857143
2019-11-01 14:45:00,131.0,20.573333333333327,0.0,222.6,1.5199999999999998,1013.8666666666666,1020.5666666666668,30.88,10.298,15383.466666666667
2019-11-01 15:00:00,131.0,20.566666666666663,0.0,292.93333333333334,1.3199999999999998,1014.0,1020.7000000000003,29.460000000000004,10.671333333333333,16283.733333333334
2019-11-01 15:15:00,131.0,20.573333333333334,0.0,198.7666666666667,0.8,1013.9199999999998,1020.6200000000002,29.673333333333332,11.002666666666668,17183.733333333334
2019-11-01 15:30:00,131.0,20.593333333333337,0.0,249.76666666666668,1.1666666666666667,1013.9266666666664,1020.6266666666668,27.946666666666662,11.286,18083.733333333334
2019-11-01 15:45:00,131.0,20.58,0.0,268.52000000000004,0.9933333333333334,1013.8933333333331,1020.5933333333336,27.013333333333332,11.535333333333332,18983.733333333334
2019-11-01 16:00:00,131.0,20.306666666666665,0.0,274.56,0.8400000000000001,1013.8399999999997,1020.5400000000001,29.206666666666667,11.739333333333336,19883.4
2019-11-01 16:15:00,131.0,20.153333333333332,0.0,294.12,1.1066666666666667,1013.773333333333,1020.4733333333334,30.39333333333333,11.889333333333335,20783.666666666668
2019-11-01 16:30:00,131.0,19.793333333333337,0.0,221.40000000000003,0.3266666666666666,1013.8733333333331,1020.5733333333336,32.220000000000006,11.995333333333337,21683.8
2019-11-01 16:45:00,131.0,19.5,0.0,229.27333333333334,0.5533333333333332,1013.9066666666664,1020.6066666666669,32.626666666666665,12.066666666666666,22413.266666666666
2019-11-01 17:00:00,131.0,18.96,0.0,292.45333333333326,0.8400000000000002,1014.1133333333338,1020.8133333333333,34.50666666666667,12.097999999999995,22480.0
2019-11-01 17:15:00,131.0,18.566666666666666,0.0,300.5533333333334,0.9266666666666669,1014.2000000000003,1020.8999999999997,35.16,12.099999999999996,22480.0
2019-11-01 17:30:00,131.0,18.173333333333332,0.0,298.73999999999995,1.2133333333333334,1014.2200000000001,1020.9199999999998,35.166666666666664,12.099999999999996,22480.0
2019-11-01 17:45:00,131.0,17.73333333333333,0.0,305.53333333333336,1.2066666666666668,1014.3199999999998,1021.0200000000001,34.82000000000001,12.099999999999996,22480.0
2019-11-01 18:00:00,131.0,17.27333333333333,0.0,270.99333333333334,0.44666666666666666,1014.4199999999998,1021.2199999999999,34.79333333333333,12.099999999999996,22480.0
2019-11-01 18:15:00,131.0,17.013333333333335,0.0,99.94666666666666,0.18666666666666665,1014.6333333333337,1021.4333333333333,34.56666666666667,12.099999999999996,22480.0
2019-11-01 18:30:00,131.0,16.793333333333333,0.0,92.40666666666667,0.19333333333333336,1014.7466666666663,1021.5466666666669,33.68,12.099999999999996,22480.0
2019-11-01 18:45:00,131.0,16.56,0.0,0.0,0.0,1014.9333333333333,1021.733333333333,33.49333333333333,12.099999999999996,22480.0
2019-11-01 19:00:00,131.0,16.146666666666665,0.0,0.0,0.0,1015.0866666666668,1021.8866666666664,34.93999999999999,12.099999999999996,22480.0
2019-11-01 19:15:00,131.0,16.033333333333335,0.0,0.0,0.0,1015.1000000000003,1021.8999999999999,36.38,12.099999999999996,22480.0
2019-11-01 19:30:00,131.0,15.973333333333336,0.0,0.0,0.0,1015.2133333333336,1022.0133333333334,36.059999999999995,12.099999999999996,22480.0
2019-11-01 19:45:00,131.0,15.73333333333333,0.0,0.0,0.0,1015.1533333333334,1021.9533333333331,36.98,12.099999999999996,22480.0
2019-11-01 20:00:00,131.0,15.40666666666667,0.0,0.0,0.0,1015.1333333333337,1021.9333333333332,39.51333333333333,12.099999999999996,22480.0
2019-11-01 20:15:00,131.0,15.320000000000004,0.0,0.0,0.0,1015.02,1021.82,41.50666666666666,12.099999999999996,22480.0
2019-11-01 20:30:00,131.0,14.826666666666663,0.0,0.0,0.0,1014.98,1021.7999999999997,46.940000000000005,12.099999999999996,22480.0
2019-11-01 20:45:00,131.0,14.719999999999999,0.0,0.0,0.0,1015.0,1021.7999999999997,45.80666666666666,12.099999999999996,22480.0
2019-11-01 21:00:00,131.0,14.619999999999997,0.0,0.0,0.0,1015.1133333333338,1021.9133333333333,45.94666666666668,12.099999999999996,22480.0
2019-11-01 21:15:00,131.0,14.48666666666667,0.0,0.0,0.0,1015.2733333333331,1022.0733333333336,46.26,12.099999999999996,22480.0
2019-11-01 21:30:00,131.0,14.153333333333332,0.0,269.6333333333334,0.7599999999999999,1015.353333333333,1022.2133333333331,46.559999999999995,12.099999999999996,22480.0
2019-11-01 21:45:00,131.0,13.819999999999999,0.0,145.2133333333333,0.22,1015.3533333333332,1022.253333333333,48.09333333333334,12.099999999999996,22480.0
2019-11-01 22:00:00,131.0,13.58,0.0,0.0,0.0,1015.5466666666669,1022.4466666666666,49.74666666666666,12.099999999999996,22480.0
2019-11-01 22:15:00,131.0,13.380000000000003,0.0,0.0,0.0,1015.6333333333336,1022.5333333333334,50.373333333333335,12.099999999999996,22480.0
2019-11-01 22:30:00,131.0,12.953333333333337,0.0,0.0,0.0,1015.5266666666666,1022.4266666666664,53.86,12.099999999999996,22480.0
2019-11-01 22:45:00,131.0,12.913333333333334,0.0,39.47333333333333,0.28,1015.4666666666667,1022.3666666666664,55.32000000000001,12.099999999999996,22480.0
2019-11-01 23:00:00,131.0,12.446666666666665,0.0,45.080000000000005,0.13333333333333333,1015.4466666666665,1022.3466666666664,61.233333333333334,12.099999999999996,22480.0
2019-11-01 23:15:00,131.0,12.393333333333336,0.0,0.0,0.0,1015.3199999999999,1022.2200000000001,59.78,12.099999999999996,22480.0
2019-11-01 23:30:00,131.0,12.153333333333332,0.0,0.0,0.0,1015.3399999999998,1022.2399999999999,62.339999999999996,12.099999999999996,22480.0
2019-11-01 23:45:00,131.0,11.906666666666666,0.0,105.63333333333331,0.6333333333333333,1015.2866666666665,1022.186666666667,64.4,12.099999999999996,22480.0
