일시,지점,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
2020-04-01 00:00:00,131,11.24,0.0,269.94666666666666,0.7533333333333335,1008.0533333333335,1014.9533333333333,31.4,0.0,0.0
2020-04-01 00:15:00,131,11.113333333333332,0.0,277.75333333333333,1.16,1008.1000000000003,1015.0,30.979999999999997,0.0,0.0
2020-04-01 00:30:00,131,10.879999999999999,0.0,269.1333333333333,0.9266666666666666,1008.0400000000002,1014.9399999999999,31.3,0.0,0.0
2020-04-01 00:45:00,131,10.526666666666667,0.0,267.68,1.4400000000000002,1008.1533333333336,1015.0533333333335,32.86666666666666,0.0,0.0
2020-04-01 01:00:00,131,10.553333333333333,0.0,261.68666666666667,0.8666666666666667,1008.0266666666666,1014.9266666666664,32.75333333333334,0.0,0.0
2020-04-01 01:15:00,131,10.539999999999997,0.0,226.51333333333335,0.1866666666666667,1007.7533333333337,1014.6533333333334,32.373333333333335,0.0,0.0
2020-04-01 01:30:00,131,10.566666666666665,0.0,221.50666666666666,0.33999999999999997,1007.5533333333334,1014.4533333333331,32.64666666666667,0.0,0.0
2020-04-01 01:45:00,131,10.526666666666667,0.0,270.26,0.7333333333333333,1007.6066666666669,1014.5066666666667,33.85333333333333,0.0,0.0
2020-04-01 02:00:00,131,10.353333333333333,0.0,283.4533333333333,0.7466666666666667,1007.5800000000002,1014.4799999999999,35.339999999999996,0.0,0.0
2020-04-01 02:15:00,131,10.239999999999998,0.0,277.72666666666663,0.7933333333333333,1007.4933333333333,1014.3933333333331,36.9,0.0,0.0
2020-04-01 02:30:00,131,10.099999999999998,0.0,285.9800000000001,0.4866666666666666,1007.3799999999997,1014.2800000000001,38.35333333333333,0.0,0.0
2020-04-01 02:45:00,131,10.139999999999997,0.0,304.47999999999996,0.7799999999999999,1007.3066666666665,1014.2066666666668,40.48666666666667,0.0,0.0
2020-04-01 03:00:00,131,10.099999999999998,0.0,295.84000000000003,1.1133333333333333,1007.3399999999997,1014.2400000000004,43.093333333333334,0.0,0.0
2020-04-01 03:15:00,131,9.92666666666667,0.0,259.68666666666667,0.8266666666666667,1007.2999999999997,1014.2000000000003,44.34,0.0,0.0
2020-04-01 03:30:00,131,9.826666666666666,0.0,257.9533333333333,0.8,1007.2133333333336,1014.1133333333335,44.726666666666674,0.0,0.0
2020-04-01 03:45:00,131,9.966666666666667,0.0,263.54,0.7866666666666668,1007.0866666666667,1013.9866666666665,42.37333333333333,0.0,0.0
2020-04-01 04:00:00,131,9.873333333333335,0.0,264.1733333333333,1.0800000000000003,1006.8866666666664,1013.7866666666667,40.9,0.0,0.0
2020-04-01 04:15:00,131,9.76,0.0,252.5333333333333,0.6066666666666667,1006.8533333333331,1013.753333333333,42.26,0.0,0.0
2020-04-01 04:30:00,131,9.8,0.0,232.5133333333333,0.5933333333333334,1006.8866666666664,1013.7866666666666,42.96000000000001,0.0,0.0
2020-04-01 04:45:00,131,9.8,0.0,260.1533333333333,0.8066666666666665,1006.8266666666664,1013.7266666666669,43.4,0.0,0.0
2020-04-01 05:00:00,131,9.699999999999998,0.0,259.85999999999996,0.7266666666666667,1006.7933333333332,1013.6933333333335,44.053333333333335,0.0,0.0
2020-04-01 05:15:00,131,9.753333333333332,0.0,283.67333333333335,0.5933333333333334,1006.7799999999999,1013.6800000000003,45.10666666666667,0.0,0.0
2020-04-01 05:30:00,131,9.659999999999998,0.0,269.0666666666667,0.7866666666666667,1006.7999999999997,1013.7000000000003,46.13999999999999,0.0,0.0
2020-04-01 05:45:00,131,9.619999999999997,0.0,263.76,0.9066666666666666,1006.7266666666669,1013.6266666666669,49.26,0.0,0.0
2020-04-01 06:00:00,131,9.533333333333333,0.0,261.1066666666667,0.8666666666666668,1006.7333333333337,1013.6333333333334,52.04666666666666,0.0,0.0
2020-04-01 06:15:00,131,9.599999999999998,0.0,291.6933333333334,1.3666666666666665,1006.7066666666668,1013.6066666666669,52.806666666666665,0.0,0.0
2020-04-01 06:30:00,131,9.626666666666663,0.0,275.03333333333336,1.046666666666667,1006.8333333333333,1013.7333333333331,52.47333333333333,0.0,0.0
2020-04-01 06:45:00,131,9.599999999999998,0.0,253.4733333333333,0.8933333333333333,1006.9466666666666,1013.8466666666666,50.260000000000005,0.004,0.0
2020-04-01 07:00:00,131,9.599999999999998,0.0,259.12666666666667,0.9733333333333333,1007.1533333333336,1014.0533333333335,50.55999999999999,0.022000000000000006,0.0
2020-04-01 07:15:00,131,9.74,0.0,257.32666666666665,1.1200000000000003,1007.1866666666668,1014.0866666666668,51.74666666666666,0.058000000000000024,0.0
2020-04-01 07:30:00,131,9.859999999999998,0.0,257.3933333333334,0.7600000000000001,1007.3399999999999,1014.2399999999997,51.42,0.09600000000000002,0.0
2020-04-01 07:45:00,131,9.94,0.0,239.79333333333335,0.6933333333333334,1007.3999999999997,1014.2999999999997,51.440000000000005,0.146,0.0
2020-04-01 08:00:00,131,10.133333333333331,0.0,254.71333333333334,0.8200000000000001,1007.4599999999998,1014.3599999999996,51.46666666666667,0.218,0.0
2020-04-01 08:15:00,131,10.333333333333332,0.0,247.61999999999998,0.7733333333333332,1007.4199999999998,1014.3199999999997,51.08666666666667,0.31733333333333336,0.0
2020-04-01 08:30:00,131,10.533333333333333,0.0,233.91333333333336,0.94,1007.5,1014.3999999999997,50.833333333333336,0.436,0.0
2020-04-01 08:45:00,131,10.753333333333336,0.0,253.70666666666665,0.7666666666666668,1007.6600000000003,1014.5600000000002,49.67333333333333,0.5973333333333333,0.0
2020-04-01 09:00:00,131,11.07333333333333,0.0,257.93333333333334,1.0800000000000003,1007.8466666666666,1014.7466666666663,48.18666666666665,0.8033333333333332,0.0
2020-04-01 09:15:00,131,11.533333333333331,0.0,288.9066666666667,0.8733333333333333,1007.9199999999998,1014.8199999999997,45.186666666666675,1.0293333333333334,0.0
2020-04-01 09:30:00,131,11.893333333333333,0.0,287.15999999999997,1.5466666666666664,1007.9533333333333,1014.8533333333331,42.63333333333333,1.2346666666666666,0.0
2020-04-01 09:45:00,131,11.893333333333336,0.0,286.3333333333333,1.913333333333333,1007.9733333333332,1014.873333333333,40.64000000000001,1.4633333333333334,0.0
